idx,id,text,intent,urgency,events,reasons,suggest_intent,suggest_urgency,suggest_events,keyword_hits
10885,6fa3284fc39317ca57786fe484ec9dcca0f51de8,"sudah selesai, ada ngebut di lowwall, update status. standby ya.!!",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_ground_failure_missing_event,SOS_POSSIBLE,HIGH,GROUND_FAILURE,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
10886,05bf70fddd0025cf9dc6fb75ca0ead7aac0946f7,"terdeteksi, mine locomotive sekalian unit meluncur sekalian plunge di weighbridge, sementara aman tapi bahaya, mohon dicek segera. roger that.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
10887,7e5c453ceaea3ff0ce056fd1a9bd70f8e1ba591e,"hampir tabrakan, near miss serpihan terlempar di bunker, belum ada korban, mohon escort unit.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|heavy_event_low_urgency:INJURY_MEDICAL|kw_collision_missing_event,,HIGH,COLLISION_VEHICLE,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
10892,a49c1bd461ff5ea67e085f5389f5f92d2bd8185c,"Safety, getaran di high wall, hampir kejadian, mohon dicek segera. Copy that, Safety.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
10899,33e99d76e49dbaadfe07ec857aa4c34032b974e4,"Emergency drill simulasi evakuasi di portal underground, semua aman.",SOS_POSSIBLE,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
10907,f37477b5526f2870459dcacb5dc64791f32f0605,"mungkin mungkin mungkin mungkin - potensi slip ke jurang di sump outlet, harap informasikan ke semua unit. copy that.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_ground_failure_missing_event,,HIGH,GROUND_FAILURE,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
10916,dd48278dde33cbfe65d01fa4b59f93d131f6c41f,"Base, retak lereng: dump truck terkait patah tulang di pile, harap pasang rambu.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|GROUND_FAILURE,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event,SOS,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
10941,d3c140fdfe2b0b13cbdb17a08ea47f34b772f2d6,"BASE, KEHILANGAN barang DI SHOP sudah terkendali, update status. roger that.!!!",NON_SOS,LOW,TRAPPED_LOST|SECURITY_ASSAULT,non_sos_with_heavy_event,SOS_POSSIBLE,,,
10948,9ea5f1dbb5621253bcdef6918b36c25a83d4c65b,"Clinic, sudah terkendali: sinyal hilang di stasiun pompa, mohon jadwalkan perbaikan.",NON_SOS,LOW,TRAPPED_LOST,non_sos_with_heavy_event,SOS_POSSIBLE,,,
10969,1449cabdec2aa9feeec678abf999e3534030c5cd,"Cancel emergency, laporan nyala api di pit utara ternyata tidak terjadi.!!",SOS_POSSIBLE,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|kw_fire_missing_event,SOS,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
11013,ab3ecbce957fe86d530d7fc9b584a36c399c2888,"sensor - potensi mesin mati mendadak barengan load drop barengan tabrakan loko (konteks: tip) di pit selatan, harap informasikan ke semua unit.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11028,4163e8ab81f6bd6e594eb9e5ce2cbe8beb951f96,"hampir terguling, near miss vehicle incident plus lifting failure di WAREHOUSE, BELUM ADA KORBAN, tolong monitor, koordinat -0.811,116.947.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11032,874a23b1b8ff5bd8e9830223eef836bcdd5c5895,"hampir tertabrak - potensi bleeding dan cedera (konteks: lock out tag out) di pos timbangan, harap informasikan ke semua unit.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|heavy_event_low_urgency:INJURY_MEDICAL|kw_collision_missing_event|kw_injury_missing_event,SOS,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b|\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11033,a6c31a007cd3fe3725c1974e3bd1eebb2af10900,"Dispatch, trauma KEPALA di basecamp, HAMPIR KEJADIAN, pls standby ERT. Roger, Dispatch.  plus dislokasi (konteks: operasi grader)",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event,SOS,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
11038,c7630360335ab7fa40ee7fef1bc84fc32894d2b8,"ERT, flame sekalian smoldering sekalian fire spreading di pile, hampir kejadian, mohon escort unit.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event,SOS,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
11043,369ce87c7e44825d1674448241eaf234c0f03206,"hampir jatuh, near miss bypass SOP di conveyor, belum ada korban, tolong monitor.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11047,e5cdef7902a653c6012ea028f170f957a3034ad8,"indikasi, near miss SCSR di dewatering area, belum ada korban, mohon dicek segera, koordinat -3.691,119.226 (freq 2).",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|TRAPPED_LOST,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11053,f1ca0550351ec251dc0e863376017e66ed569646,"nyaris kejadian, accidental detonation di dump point, sementara aman tapi bahaya, mohon dicek segera.!",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11055,df862fe58e21039aa9269642a1076fff14429dd4,"menetes - POTENSI FRONT BLASTING di pos timbang, mohon dicek segera, koordinat -1.576,118.647 (radio emergency).",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11098,38414f6373cbe2285a07096c66786cf7227c7547,"hampir tabrakan, near miss incident vehicle plus brake failure di tikungan hauling barat, belum ada korban, tolong standby ERT. standby ya.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|heavy_event_low_urgency:INJURY_MEDICAL|kw_collision_missing_event|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11103,87c2583cad0ef9344ccb7a9f72fc793973161648,"hampir tabrakan, grader plus loss of control plus tabrakan di hopper, sementara aman tapi bahaya, mohon amankan area. roger.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11104,4c5b3c3041916321ca00c18431cb14f93e9a6c58,"minor leak, near miss konslet dengan breaker (konteks: rusak) DI ramp W, BELUM ada korban, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|ELECTRICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11119,45ead34e504706a5868145e7ad8076567ce5dbac,"ERT, copot barengan mine locomotive collision barengan rem blong copot copot copot di hauling road sudah terkendali, untuk follow up, koordinat -1.832,117.407.",SOS_POSSIBLE,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11121,23d09b7ffb1526e3b58b4b23863c03df2e2568a9,"Emergency drill simulasi evakuasi di pos timbangan, semua aman.!!!",SOS_POSSIBLE,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11135,bc4e17cae76a78fef0811200ca49d08d63922d93,"Dispatch, hampir terguling: genset terkait sakit parah barengan ketimpa barengan kesakitan parah di lowwall, pls amankan area.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_ground_failure_missing_event,,HIGH,GROUND_FAILURE,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
11151,55c200a1dbbac57f37ba8d54bff4ff07c9b8e9ef,"hampir - potensi masuk jurang dan slip di pos timbangan, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_emergency_word_but_non_sos|kw_ground_failure_missing_event,,HIGH,GROUND_FAILURE,\b(emergency|darurat|tolong|urgent|segera)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
11157,6e37aab5ddee05e63ddd8397ed27a09c8772d0e8,"retak lereng, gas menyembur di basecamp, sementara aman tapi bahaya, mohon dicek segera.!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE|GROUND_FAILURE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11168,1dcf9d72af897b9b0940d2dd799a205382056a08,"nyaris, near miss gas menyembur di ROM 3, belum ada korban, pls dicek segera.!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11174,9a10a79b7063abc4180e465b631517e0dab8499f,"hampir tabrakan - potensi alkali di gate utama, mohon tindak lanjut.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_collision_missing_event,,HIGH,COLLISION_VEHICLE,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11177,7d18805aa5ec9c0495a2dfbf646fec93198cee76,"belum jelas - potensi clinic sekalian cedera sekalian injury di pit, mohon standby ERT.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event,SOS,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
11183,259935208d149fd891142f9e3d1616f6137b397d,"Clinic, hampir tabrakan: ada indikasi impact sekalian rail collision di camp, harap informasikan KE semua unit.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11201,b0f8e5c7a2c699e5ce2e1e858912895ab58b7ad1,"Base, diduga: ada indikasi malfunction barengan jatuh ke pit barengan skid di lubang tambang, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11208,520e8f1d56ec29beec67e39f26acbee85810b86c,"bara kecil, menabrak di bengkel, sementara aman tapi bahaya, harap pasang rambu. standby.!!",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11217,9bd56419677cbc2e827c9fd468addcc9998fe82a,"Dispatch, front blasting plus flyrock plus detonation di pit selatan sudah terkendali, untuk dicatat.!",NON_SOS,HIGH,FIRE_EXPLOSION,non_sos_with_heavy_event,SOS_POSSIBLE,,,
11220,db2d2cfc49a3fc683175b63b2ba702345bd2f7a8,"Security, telehandler dan crash dan aquaplaning (konteks: lockout tagout) di plant, hampir kejadian, mohon dicek segera. Standby, Security.!!, koordinat -1.207,117.892.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11229,8874be8674de7946723a65cb0f28252f6752d9c6,"exercise, ditemukan titik kumpul dengan butuh evakuasi dengan emergency exit blocked (konteks: operator swap) di crossing, mohon dibuat WO. copy.",SOS_POSSIBLE,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11236,278ab4b685525b4b988ae2e82c4ac39160e29871,"Clinic, gas ignition barengan fan down barengan methane (konteks: operator swap) di jalan hauling, hampir kejadian, mohon dicek segera. Copy, Clinic. need ERT now.!!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11252,8786c6a68e6e9e86bfe6f23c4a1e8969925c2b37,"sensor, near miss kerja tanpa izin kerja dengan hampir tertabrak dengan nyaris celaka di scale house, belum ada korban, mohon tindak lanjut.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11254,9b533a47e9bb03555b52007a5729fe2ae2633ffd,"smoldering, near miss hubung singkat di pos timbangan, belum ada korban, mohon dicek segera, koordinat -2.528,118.564 (freq 1).",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|ELECTRICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11270,792463480663f11597b8d944da12edc22a35c7ef,"Cancel emergency, laporan bocor di TIP POINT ternyata tidak terjadi.",SOS_POSSIBLE,LOW,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11294,0ad5b7eb5e9f729d6dde4e4fd3143fa0c9b31fc8,"Cancel emergency, laporan meledak di low wall ternyata ngga terjadi.",SOS_POSSIBLE,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|kw_fire_missing_event,SOS,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
11301,5552fd80759f3b584fcb3197cf9a44eaa09d3495,"Emergency drill simulasi evakuasi di lubang tambang, semua aman. copy that.",SOS_POSSIBLE,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11302,0d790067008ff46d921cef39a0b61be7e4119e62,"Safety, hampir terguling: truk BBM terkait iritasi DI HIGHWALL, MOHON DICEK segera.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE|GROUND_FAILURE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_emergency_word_but_non_sos|kw_ground_failure_missing_event,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
11335,c1d9e7ef9774b32704a10c8b60529fb6e6516aab,"Safety, bara kecil: roller terkait runaway dengan aquaplaning di sump outlet, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11336,cd559da720dfcbc142b2a5acef66e98495fa1cee,"belum jelas, near miss tank bocor dengan menetes di tikungan hauling timur, belum ada korban, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11342,158d9ef82fe0ae24e6e7fd99517a10ab8da18799,"Base, hydrant sekalian fire spreading (konteks: grading) di di di dispatch room, hampir kejadian, mohon tindak lanjut.!!",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event,SOS,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
11354,52d67fce9fd28855ce68f62b83e22ba674faa573,"Control, sepertinya: ada indikasi nyala api di tipping point, tolong dicek segera.!",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|kw_fire_missing_event,SOS,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
11370,acc93d74226a260a0e9b0686c1cf0dbe073dd249,"menetes, forklift di conveyor, sementara aman tapi bahaya, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11380,ff002e15c96a450efd7dbf6967d26e2d5f25b97f,"tercium gas - POTENSI INCIDENT vehicle DI portal underground, mohon dicek segera. please respond.!!!  sekalian wire rope putus",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11389,76b457682f5f11a166c4b97c47e564bbecdc66ad,"hampir tabrakan, near miss tidak bisa lewat di sump outlet, belum ada korban, mohon amankan area.!",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|TRAPPED_LOST,heavy_event_low_urgency:INJURY_MEDICAL|kw_collision_missing_event,,HIGH,COLLISION_VEHICLE,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11390,3e0a8a1eb11bef94102122d1e3a6e0f6765fa077,"Simulasi trapped under under under under (drill) di open pit, tidak ada kejadian nyata.",NON_SOS,LOW,TRAPPED_LOST,non_sos_with_heavy_event,SOS_POSSIBLE,,,
11417,7f41daa173aa16177ca7508d77b00693d557516b,"hampir tertabrak, near miss miss miss miss maling di stasiun pompa, belum ada korban, mohon standby ERT.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE|SECURITY_ASSAULT,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11424,282b66ed704794fdb96da7f07965274e185413fb,"exercise, ada baterai habis di portal underground, update status.",NON_SOS,LOW,TRAPPED_LOST,non_sos_with_heavy_event,SOS_POSSIBLE,,,
11427,ce7785e02dd00e1d86c471594b2ab0b070981873,"ERT, bara kecil: ada indikasi patah tulang di hauling road, mohon amankan area.!!",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event,SOS,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
11438,98c5fc17d23e12101dc58c0eac0eee9a164d5070,"warning, boom patah di pumping station, sementara aman tapi bahaya, mohon standby ERT.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event,SOS,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
11462,3fe2e90560a0cdc208d7a21be9f2b5e9434b222d,"hampir tertabrak, ground support failure di teras, sementara aman tapi bahaya, HARAP informasikan ke semua unit. break break, koordinat -3.704,117.811.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11469,6cc45d5b375eac93165d8591b2f653a3d9d15b91,"ERT, ketabrak barengan ban meletus di bunker, hampir kejadian, MOHON MONITOR.!, koordinat -0.653,119.018 (freq 2).",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|kw_collision_missing_event,,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
11479,881e6248164fff2c23a60d5a5f58cf16d12d272c,"hampir jatuh, near miss first aid di control room, belum ada korban, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11481,6cbd2fcd6e2e2d9118e3a1cacbcdf65d0ec91b58,"timbunan bergerak pelan - potensi bau gas di pump house, mohon monitor. roger that (channel emergency).",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11497,c01af0ff976530445b49a7550a78f18e8a5cf152,"near miss, near miss udara menipis plus rembesan gas plus seepage (konteks: angkut) di portal underground, belum ada korban, mohon dicek segera.!!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11536,9e7304046d4a3d7a8673ffab5042fa0adff6545c,"Emergency drill simulasi evakuasi di highwall pit selatan, semua aman.",SOS_POSSIBLE,LOW,INJURY_MEDICAL|GROUND_FAILURE,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|kw_ground_failure_missing_event,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
11538,fc94db960e0489f6d46197ff0ee79eb04f08f29a,"retakan, TRAUMA KEPALA DI DEWATERING point, sementara aman tapi bahaya, mohon monitor. copy.!",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event,SOS,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
11544,59c126f68da81279afb63746cce95d6af9fe06f0,"Dispatch, bau gas: ada indikasi PATAH TULANG DI run of mine, mohon standby ERT.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event,SOS,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
11546,2781cb761f3a39668d5c465a597efa7e6298257a,"belum jelas, area area area blasting sekalian dentuman keras di gate utama, sementara aman tapi bahaya, tolong amankan area. over.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos,,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
11551,4641afa5d2c7f882a6973e8f4bc18185ca494bb9,"Control, simulasi: kehilangan barang di pit selatan, untuk dicatat.",NON_SOS,LOW,TRAPPED_LOST|SECURITY_ASSAULT,non_sos_with_heavy_event,SOS_POSSIBLE,,,
